Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Datetime,,,,,
2025-10-09 15:05:00+00:00,431.0299987792969,431.1000061035156,429.79998779296875,429.97021484375,199213
2025-10-09 15:06:00+00:00,430.44989013671875,431.0199890136719,430.2200012207031,431.0,151243
2025-10-09 15:07:00+00:00,430.32000732421875,430.45001220703125,430.04998779296875,430.45001220703125,87630
2025-10-09 15:08:00+00:00,430.1575012207031,430.3500061035156,430.0400085449219,430.25,71477
2025-10-09 15:09:00+00:00,430.6933898925781,430.8999938964844,429.8999938964844,430.2749938964844,146720
2025-10-09 15:10:00+00:00,430.20001220703125,430.8132019042969,430.17999267578125,430.6712951660156,90655
2025-10-09 15:11:00+00:00,430.0672912597656,430.59991455078125,429.9599914550781,430.15008544921875,128602
2025-10-09 15:12:00+00:00,429.1300048828125,430.1299133300781,429.0,430.010009765625,217632
2025-10-09 15:13:00+00:00,429.19500732421875,429.6000061035156,429.0611877441406,429.0950012207031,124262
2025-10-09 15:14:00+00:00,429.364990234375,429.5599060058594,429.0799865722656,429.1304931640625,100996
2025-10-09 15:15:00+00:00,430.7182922363281,430.7998962402344,429.3500061035156,429.42291259765625,286136
2025-10-09 15:16:00+00:00,431.25,431.25,430.5801086425781,430.7200012207031,241132
2025-10-09 15:17:00+00:00,430.9700012207031,431.2799987792969,430.85009765625,431.260009765625,133871
2025-10-09 15:18:00+00:00,430.760009765625,431.0498962402344,430.5640869140625,430.9549865722656,117430
2025-10-09 15:19:00+00:00,430.8501892089844,431.0899963378906,430.6000061035156,430.7699890136719,97845
2025-10-09 15:20:00+00:00,430.2300109863281,431.3699035644531,430.0,430.75,234042
2025-10-09 15:21:00+00:00,430.0199890136719,430.4999084472656,429.8572082519531,430.2699890136719,133449
2025-10-09 15:22:00+00:00,429.8949890136719,430.4800109863281,429.79998779296875,430.0199890136719,162884
2025-10-09 15:23:00+00:00,429.4573059082031,430.0187072753906,429.29998779296875,429.8804016113281,144022
2025-10-09 15:24:00+00:00,429.5766906738281,429.6199951171875,429.0299987792969,429.42999267578125,119271
2025-10-09 15:25:00+00:00,429.625,429.89990234375,429.30010986328125,429.5766906738281,118349
2025-10-09 15:26:00+00:00,429.773193359375,429.94000244140625,429.5299987792969,429.5685119628906,92786
2025-10-09 15:27:00+00:00,430.0498962402344,430.0820007324219,429.5899963378906,429.7699890136719,98104
2025-10-09 15:28:00+00:00,429.6400146484375,430.04998779296875,429.6400146484375,429.95001220703125,79471
2025-10-09 15:29:00+00:00,429.385009765625,429.7898864746094,429.3500061035156,429.65521240234375,77151
2025-10-09 15:30:00+00:00,429.57000732421875,429.7598876953125,429.3500061035156,429.385009765625,82927
2025-10-09 15:31:00+00:00,429.30499267578125,429.6300048828125,429.0610046386719,429.6300048828125,120327
2025-10-09 15:32:00+00:00,429.3710021972656,429.614990234375,429.21978759765625,429.29998779296875,104793
2025-10-09 15:33:00+00:00,429.4516906738281,429.69000244140625,429.3500061035156,429.3999938964844,83908
2025-10-09 15:34:00+00:00,429.10198974609375,429.6000061035156,428.9700012207031,429.4241027832031,133647
2025-10-09 15:35:00+00:00,429.0199890136719,429.3800048828125,428.70001220703125,429.125,142500
2025-10-09 15:36:00+00:00,429.5242004394531,429.5799865722656,428.9400939941406,429.0,100790
2025-10-09 15:37:00+00:00,429.70001220703125,430.0,429.50048828125,429.5495910644531,163433
2025-10-09 15:38:00+00:00,429.8699951171875,430.1000061035156,429.5799865722656,429.71661376953125,117207
2025-10-09 15:39:00+00:00,429.85009765625,430.0,429.75,429.8699951171875,74404
2025-10-09 15:40:00+00:00,429.1000061035156,429.92999267578125,428.9888916015625,429.92999267578125,172294
2025-10-09 15:41:00+00:00,429.0199890136719,429.25,428.79998779296875,429.19989013671875,108205
2025-10-09 15:42:00+00:00,428.93499755859375,429.1499938964844,428.70001220703125,428.9700012207031,125319
2025-10-09 15:43:00+00:00,428.92498779296875,429.07989501953125,428.739990234375,428.9096984863281,94409
2025-10-09 15:44:00+00:00,429.32000732421875,429.3999938964844,428.8648986816406,428.90008544921875,95815
2025-10-09 15:45:00+00:00,428.9700012207031,429.518310546875,428.9599914550781,429.32000732421875,78938
2025-10-09 15:46:00+00:00,429.6698913574219,429.70989990234375,428.7699890136719,429.0199890136719,152510
2025-10-09 15:47:00+00:00,429.239990234375,429.64990234375,428.8898010253906,429.625,98900
2025-10-09 15:48:00+00:00,429.3399963378906,429.45001220703125,429.0087890625,429.20001220703125,64603
2025-10-09 15:49:00+00:00,429.3999938964844,429.7300109863281,429.1322021484375,429.3450012207031,115199
2025-10-09 15:50:00+00:00,429.510009765625,429.75,429.293212890625,429.293212890625,85032
2025-10-09 15:51:00+00:00,429.6499938964844,429.70001220703125,429.4200134277344,429.58990478515625,70128
2025-10-09 15:52:00+00:00,430.0050048828125,430.6000061035156,429.6856994628906,429.6856994628906,280824
2025-10-09 15:53:00+00:00,429.92999267578125,430.0400085449219,429.6824951171875,429.9849853515625,63716
2025-10-09 15:54:00+00:00,430.1708068847656,430.2898864746094,429.8301086425781,429.9700012207031,86400
2025-10-09 15:55:00+00:00,430.0,430.3518981933594,430.0,430.1700134277344,103998
2025-10-09 15:56:00+00:00,429.7950134277344,430.07000732421875,429.7799987792969,430.0458984375,63483
2025-10-09 15:57:00+00:00,429.889892578125,430.05828857421875,429.67999267578125,429.79998779296875,98685
2025-10-09 15:58:00+00:00,429.95001220703125,430.010009765625,429.80999755859375,429.9090881347656,65372
2025-10-09 15:59:00+00:00,429.6471862792969,429.9599914550781,429.60009765625,429.9599914550781,43757
2025-10-09 16:00:00+00:00,429.8450012207031,429.92999267578125,429.5400085449219,429.7099914550781,65661
2025-10-09 16:01:00+00:00,429.889892578125,430.1492004394531,429.75,429.8500061035156,83101
2025-10-09 16:02:00+00:00,429.8800048828125,429.89080810546875,429.3599853515625,429.8299865722656,125543
2025-10-09 16:03:00+00:00,429.9599914550781,430.37921142578125,429.739990234375,429.91558837890625,125452
2025-10-09 16:04:00+00:00,429.8800048828125,429.95001220703125,429.6200866699219,429.8949890136719,53023
2025-10-09 16:05:00+00:00,430.32501220703125,430.6000061035156,429.8922119140625,429.8999938964844,208468
2025-10-09 16:06:00+00:00,430.6099853515625,430.7099914550781,430.2301025390625,430.3599853515625,118039
2025-10-09 16:07:00+00:00,430.3900146484375,430.70001220703125,430.04998779296875,430.61700439453125,112723
2025-10-09 16:08:00+00:00,430.3041076660156,430.3960876464844,430.1499938964844,430.2799987792969,34982
2025-10-09 16:09:00+00:00,430.67498779296875,430.8999938964844,430.2300109863281,430.2799987792969,121671
2025-10-09 16:10:00+00:00,430.2409973144531,430.6700134277344,430.04010009765625,430.6099853515625,77132
2025-10-09 16:11:00+00:00,430.08099365234375,430.3500061035156,430.0299987792969,430.2049865722656,70508
2025-10-09 16:12:00+00:00,430.37530517578125,430.63800048828125,430.07501220703125,430.07501220703125,68433
2025-10-09 16:13:00+00:00,430.2650146484375,430.54998779296875,430.20001220703125,430.3450012207031,51915
2025-10-09 16:14:00+00:00,430.0801086425781,430.6499938964844,430.04998779296875,430.25,75243
2025-10-09 16:15:00+00:00,430.10699462890625,430.3900146484375,429.94110107421875,430.09381103515625,77989
2025-10-09 16:16:00+00:00,430.17999267578125,430.3598937988281,430.010009765625,430.1400146484375,43249
2025-10-09 16:17:00+00:00,429.989990234375,430.3172912597656,429.8800048828125,430.20001220703125,72521
2025-10-09 16:18:00+00:00,430.3800048828125,430.5,429.9823913574219,430.0400085449219,96642
2025-10-09 16:19:00+00:00,430.39898681640625,430.5400085449219,430.2265930175781,430.43170166015625,55392
2025-10-09 16:20:00+00:00,430.5199890136719,430.6199951171875,429.9442138671875,430.3800048828125,127891
2025-10-09 16:21:00+00:00,430.2049865722656,430.54998779296875,430.1195983886719,430.54998779296875,45044
2025-10-09 16:22:00+00:00,429.69000244140625,430.2179870605469,429.54998779296875,430.2179870605469,88223
2025-10-09 16:23:00+00:00,430.43499755859375,430.489990234375,429.5400085449219,429.739990234375,106834
2025-10-09 16:24:00+00:00,431.0,431.20001220703125,430.43499755859375,430.4574890136719,221263
2025-10-09 16:25:00+00:00,430.6499938964844,431.4291076660156,430.510009765625,430.94000244140625,183745
2025-10-09 16:26:00+00:00,430.67999267578125,430.9757080078125,430.5,430.6919860839844,110188
2025-10-09 16:27:00+00:00,431.18499755859375,431.2799987792969,430.60009765625,430.6700134277344,93190
2025-10-09 16:28:00+00:00,431.4580078125,431.5,431.0801086425781,431.2149963378906,105578
2025-10-09 16:29:00+00:00,431.8599853515625,431.9100036621094,431.29998779296875,431.45599365234375,152939
2025-10-09 16:30:00+00:00,431.8699951171875,431.9620056152344,431.42999267578125,431.8900146484375,147543
2025-10-09 16:31:00+00:00,432.4299011230469,432.4299011230469,431.8900146484375,431.8900146484375,206022
2025-10-09 16:32:00+00:00,432.0633850097656,432.4200134277344,431.95001220703125,432.4175109863281,161026
2025-10-09 16:33:00+00:00,432.0400085449219,432.20001220703125,431.840087890625,432.0775146484375,98815
2025-10-09 16:34:00+00:00,432.75830078125,432.7987976074219,432.0299987792969,432.0899963378906,176991
2025-10-09 16:35:00+00:00,432.6300048828125,432.7698974609375,432.510009765625,432.760009765625,106899
2025-10-09 16:36:00+00:00,433.0072937011719,433.3500061035156,432.6300048828125,432.6300048828125,289911
2025-10-09 16:37:00+00:00,433.1380920410156,433.3500061035156,433.0,433.0199890136719,134757
2025-10-09 16:38:00+00:00,432.43499755859375,433.20001220703125,432.3599853515625,433.135009765625,176716
2025-10-09 16:39:00+00:00,432.2698974609375,432.8999938964844,432.17999267578125,432.4549865722656,115215
2025-10-09 16:40:00+00:00,431.614990234375,432.3995056152344,431.5459899902344,432.24200439453125,185028
2025-10-09 16:41:00+00:00,431.1000061035156,431.71990966796875,430.8599853515625,431.6600036621094,206671
2025-10-09 16:42:00+00:00,431.4457092285156,431.46990966796875,430.9519958496094,431.0899963378906,137907
2025-10-09 16:43:00+00:00,431.9700012207031,432.139892578125,431.3999938964844,431.5,125142
2025-10-09 16:44:00+00:00,432.25,432.25,431.8185119628906,431.9999084472656,107088
2025-10-09 16:45:00+00:00,432.8033142089844,433.1000061035156,432.15008544921875,432.239990234375,184253
2025-10-09 16:46:00+00:00,432.70001220703125,432.8702087402344,432.3301086425781,432.7900085449219,129111
2025-10-09 16:47:00+00:00,433.4849853515625,433.5,432.6498107910156,432.7333068847656,172336
2025-10-09 16:48:00+00:00,433.7950134277344,433.9100036621094,433.0143127441406,433.5,215114
2025-10-09 16:49:00+00:00,433.4100036621094,433.95001220703125,433.260009765625,433.8399963378906,157710
2025-10-09 16:50:00+00:00,433.555908203125,433.75,433.2300109863281,433.4700012207031,147097
2025-10-09 16:51:00+00:00,433.9100036621094,434.0,433.3999938964844,433.5957946777344,152337
2025-10-09 16:52:00+00:00,433.5849914550781,433.8999938964844,433.2950134277344,433.8500061035156,121530
2025-10-09 16:53:00+00:00,433.2149963378906,433.6505126953125,433.07000732421875,433.57501220703125,105855
2025-10-09 16:54:00+00:00,432.4999084472656,433.5,432.3699951171875,433.29998779296875,214373
2025-10-09 16:55:00+00:00,431.860595703125,432.5,431.75,432.5,168437
2025-10-09 16:56:00+00:00,432.7950134277344,432.909912109375,431.8500061035156,431.8500061035156,189792
2025-10-09 16:57:00+00:00,432.3699951171875,432.8598937988281,432.239990234375,432.7749938964844,99429
2025-10-09 16:58:00+00:00,431.79998779296875,432.409912109375,431.7101135253906,432.409912109375,156422
2025-10-09 16:59:00+00:00,431.8158874511719,432.2550048828125,431.7587890625,431.8500061035156,79359
2025-10-09 17:00:00+00:00,432.20001220703125,432.3598937988281,431.40008544921875,431.8599853515625,212127
2025-10-09 17:01:00+00:00,431.9100036621094,432.3612060546875,431.72088623046875,432.2430114746094,90456
2025-10-09 17:02:00+00:00,431.5899963378906,432.2099914550781,431.5899963378906,431.875,76565
2025-10-09 17:03:00+00:00,430.7900085449219,431.625,430.6499938964844,431.5299987792969,213906
2025-10-09 17:04:00+00:00,431.1499938964844,431.3999938964844,430.760009765625,430.7904052734375,153968
2025-10-09 17:05:00+00:00,430.6300048828125,431.2149963378906,430.29998779296875,431.2149963378906,190999
2025-10-09 17:06:00+00:00,430.92010498046875,431.0400085449219,430.5249938964844,430.6600036621094,115101
2025-10-09 17:07:00+00:00,430.7231140136719,431.159912109375,430.5199890136719,431.0400085449219,145618
2025-10-09 17:08:00+00:00,430.9399108886719,430.989990234375,430.3999938964844,430.69000244140625,116739
2025-10-09 17:09:00+00:00,430.7250061035156,431.0249938964844,430.7200012207031,430.8800048828125,83528
2025-10-09 17:10:00+00:00,430.0108947753906,430.7550048828125,429.8900146484375,430.739990234375,220170
2025-10-09 17:11:00+00:00,430.260009765625,430.36358642578125,429.70001220703125,430.05499267578125,153955
2025-10-09 17:12:00+00:00,430.5400085449219,430.5400085449219,430.0199890136719,430.2099914550781,92195
2025-10-09 17:13:00+00:00,430.67999267578125,430.97979736328125,430.44549560546875,430.44549560546875,212774
2025-10-09 17:14:00+00:00,430.87579345703125,430.92999267578125,430.3500061035156,430.69000244140625,102639
2025-10-09 17:15:00+00:00,430.3900146484375,431.04998779296875,430.3100891113281,430.8208923339844,106566
2025-10-09 17:16:00+00:00,430.364990234375,430.6995849609375,430.3399963378906,430.4599914550781,54242
2025-10-09 17:17:00+00:00,430.3949890136719,430.8908996582031,430.29998779296875,430.4197998046875,80195
2025-10-09 17:18:00+00:00,430.8550109863281,430.9599914550781,429.9101867675781,430.3399963378906,191553
2025-10-09 17:19:00+00:00,431.0248107910156,431.25,430.6499938964844,430.8500061035156,138790
2025-10-09 17:20:00+00:00,431.2449951171875,431.4100036621094,430.8399963378906,431.0212097167969,134659
2025-10-09 17:21:00+00:00,431.0299987792969,431.4399108886719,430.8999938964844,431.22650146484375,103792
2025-10-09 17:22:00+00:00,431.44000244140625,431.5,430.966796875,431.0400085449219,85691
2025-10-09 17:23:00+00:00,431.0799865722656,431.44000244140625,430.9700012207031,431.4150085449219,61064
2025-10-09 17:24:00+00:00,430.2958068847656,431.2099914550781,430.20001220703125,431.04998779296875,106189
2025-10-09 17:25:00+00:00,430.2200012207031,430.4800109863281,430.0450134277344,430.239990234375,92962
2025-10-09 17:26:00+00:00,429.610107421875,430.239990234375,429.55010986328125,430.239990234375,177994
2025-10-09 17:27:00+00:00,429.4549865722656,429.67999267578125,429.2200927734375,429.6600036621094,151316
2025-10-09 17:28:00+00:00,429.70001220703125,429.70001220703125,429.3800964355469,429.42010498046875,90926
2025-10-09 17:29:00+00:00,429.80999755859375,430.0,429.32000732421875,429.6600036621094,112822
2025-10-09 17:30:00+00:00,429.94000244140625,430.09930419921875,429.3599853515625,429.739990234375,144095
2025-10-09 17:31:00+00:00,430.1820983886719,430.5899963378906,429.92999267578125,429.92999267578125,180329
2025-10-09 17:32:00+00:00,429.8999938964844,430.2998962402344,429.7900085449219,430.17498779296875,99198
2025-10-09 17:33:00+00:00,428.8699951171875,429.8949890136719,428.70001220703125,429.8949890136719,335288
2025-10-09 17:34:00+00:00,428.2500915527344,429.2799987792969,428.2500915527344,428.8699951171875,239407
2025-10-09 17:35:00+00:00,427.5299987792969,428.4800109863281,427.4590148925781,428.2699890136719,429202
2025-10-09 17:36:00+00:00,428.5199890136719,428.639892578125,427.4776916503906,427.5799865722656,234243
2025-10-09 17:37:00+00:00,428.8599853515625,428.8599853515625,428.28009033203125,428.5199890136719,155380
2025-10-09 17:38:00+00:00,429.2099914550781,429.239990234375,428.7300109863281,428.85040283203125,129705
2025-10-09 17:39:00+00:00,429.6000061035156,429.6300048828125,429.17999267578125,429.1900939941406,177590
2025-10-09 17:40:00+00:00,430.1000061035156,430.1000061035156,429.5199890136719,429.5600891113281,191355
2025-10-09 17:41:00+00:00,430.1600036621094,430.3999938964844,430.0,430.04449462890625,174451
2025-10-09 17:42:00+00:00,430.198486328125,430.2987060546875,429.8800048828125,430.18499755859375,129619
2025-10-09 17:43:00+00:00,429.7099914550781,430.1700134277344,429.6400146484375,430.1700134277344,82949
2025-10-09 17:44:00+00:00,429.96868896484375,429.989990234375,429.67340087890625,429.7427978515625,61242
2025-10-09 17:45:00+00:00,429.7300109863281,430.0299987792969,429.69000244140625,429.9599914550781,65727
2025-10-09 17:46:00+00:00,429.6700134277344,429.8999938964844,429.510009765625,429.69500732421875,78634
2025-10-09 17:47:00+00:00,429.29998779296875,429.6600036621094,429.1700134277344,429.614990234375,120835
2025-10-09 17:48:00+00:00,429.44830322265625,429.489990234375,429.18060302734375,429.239990234375,64527
2025-10-09 17:49:00+00:00,430.0827941894531,430.25,429.44500732421875,429.44500732421875,141934
2025-10-09 17:50:00+00:00,430.1499938964844,430.1640930175781,429.9599914550781,430.1000061035156,62624
2025-10-09 17:51:00+00:00,429.6960144042969,430.19000244140625,429.590087890625,430.1300048828125,100557
2025-10-09 17:52:00+00:00,430.04168701171875,430.0873107910156,429.5600891113281,429.7300109863281,70315
2025-10-09 17:53:00+00:00,429.9901123046875,430.20001220703125,429.94000244140625,430.04168701171875,104387
2025-10-09 17:54:00+00:00,430.08929443359375,430.25,429.8800048828125,429.9599914550781,74481
2025-10-09 17:55:00+00:00,430.0950012207031,430.25,429.92010498046875,430.08331298828125,56378
2025-10-09 17:56:00+00:00,430.4849853515625,430.7099914550781,430.1000061035156,430.1400146484375,158826
2025-10-09 17:57:00+00:00,430.7596130371094,430.9200134277344,430.4596862792969,430.4849853515625,190812
2025-10-09 17:58:00+00:00,430.625,430.82989501953125,430.4599914550781,430.7799987792969,73076
2025-10-09 17:59:00+00:00,430.79998779296875,430.89990234375,430.6156921386719,430.6499938964844,65009
2025-10-09 18:00:00+00:00,430.4849853515625,430.9798889160156,430.4400939941406,430.8500061035156,84904
2025-10-09 18:01:00+00:00,430.0199890136719,430.54998779296875,429.8200988769531,430.4703063964844,142398
2025-10-09 18:02:00+00:00,430.2049865722656,430.2900085449219,429.8099060058594,429.9700012207031,83497
2025-10-09 18:03:00+00:00,430.1683044433594,430.4200134277344,430.07159423828125,430.1600036621094,68702
